country_code,year,metric_code,group,standard,score_wrt_immediate_duty,score_wrt_global_best,average_immediate_duty_wrt_global_best
ARE,2015,PISA_Average,Male,HiY,29.28049377,27.78726878,95.53584615
ARE,2016,Education,All,HiY,57.23603483,56.3981988,97.76792308
ARE,2016,Education,Female,HiY,58.22348448,57.30515639,97.76792308
ARE,2016,Education,Male,HiY,55.97929932,55.23268683,97.76792308
ARE,2016,Health,All,HiY,90.69893419,90.04626633,99.72119975
ARE,2016,PISA_Average,All,HiY,33.45933295,31.78366089,95.53584615
ARE,2016,PISA_Average,Female,HiY,37.11064911,35.27399292,95.53584615
ARE,2016,PISA_Average,Male,HiY,29.28049377,27.78726878,95.53584615
ARE,2017,Education,All,HiY,61.3811143,60.54327827,97.76792308
ARE,2017,Education,Female,HiY,61.41946252,60.50113442,97.76792308
ARE,2017,Education,Male,HiY,61.01585041,60.26923791,97.76792308
ARE,2017,Health,All,HiY,90.85335233,90.19713828,99.71929906
ARE,2017,PISA_Average,All,HiY,33.45933295,31.78366089,95.53584615
ARE,2017,PISA_Average,Female,HiY,37.11064911,35.27399292,95.53584615
ARE,2017,PISA_Average,Male,HiY,29.28049377,27.78726878,95.53584615
ARG,2007,Education,All,Core,87.82025274,87.34174914,99.39154129
ARG,2007,Food,All,Core,90.55396155,90.55396155,100
ARG,2007,Food,Female,Core,90.71353603,90.71353603,100
ARG,2007,Food,Male,Core,90.55396186,90.55396186,100
ARG,2007,Health,All,Core,92.1639373,90.479005,98.42110618
ARG,2007,Housing,All,Core,88.7303946,88.7303946,100
ARG,2007,SER_Average,All,Core,89.48440509,89.05171791,99.56252949
ARG,2007,Work,All,Core,88.15347926,88.15347926,100
ARG,2008,Education,All,Core,88.23818609,87.79180398,99.43883639
ARG,2008,Food,All,Core,90.55396155,90.55396155,100
ARG,2008,Food,Female,Core,90.71353603,90.71353603,100
ARG,2008,Food,Male,Core,90.55396186,90.55396186,100
ARG,2008,Health,All,Core,92.18874411,90.51770307,98.44522553
ARG,2008,Housing,All,Core,89.3574854,89.3574854,100
ARG,2008,SER_Average,All,Core,89.80446566,89.38098103,99.57681238
ARG,2008,Work,All,Core,88.68395114,88.68395114,100
ARG,2009,Education,All,Core,89.29246585,88.74034433,99.32395656
ARG,2009,Food,All,Core,90.55396155,90.55396155,100
ARG,2009,Food,Female,Core,90.71353603,90.71353603,100
ARG,2009,Food,Male,Core,90.55396186,90.55396186,100
ARG,2009,Health,All,Core,92.59774959,90.88560716,98.38665615
ARG,2009,Housing,All,Core,90.46879107,90.46879107,100
ARG,2009,SER_Average,All,Core,90.5974861,90.14463331,99.54212254
ARG,2009,Work,All,Core,90.07446246,90.07446246,100
ARG,2010,Education,All,Core,89.24006794,88.79740177,99.46656773
ARG,2010,Food,All,Core,90.55396155,90.55396155,100
ARG,2010,Food,Female,Core,90.71353603,90.71353603,100
ARG,2010,Food,Male,Core,90.55396186,90.55396186,100
ARG,2010,Health,All,Core,92.42122114,90.75501362,98.45937227
ARG,2010,Housing,All,Core,90.84949109,90.84949109,100
ARG,2010,SER_Average,All,Core,90.68430136,90.26252662,99.585188
ARG,2010,Work,All,Core,90.35676507,90.35676507,100
ARG,2011,Education,All,Core,90.17912095,89.78849068,99.53664325
ARG,2011,Food,All,Core,90.55396155,90.55396155,100
ARG,2011,Food,Female,Core,90.71353603,90.71353603,100
ARG,2011,Food,Male,Core,90.55396186,90.55396186,100
ARG,2011,Health,All,Core,92.40685627,90.762764,98.49513492
ARG,2011,Housing,All,Core,91.44706492,91.44706492,100
ARG,2011,SER_Average,All,Core,92.01238643,91.60544192,99.60635563
ARG,2011,Work,All,Core,95.47492845,95.47492845,100
ARG,2012,Education,All,Core,91.66350945,91.23370076,99.50456184
ARG,2012,Food,All,Core,90.55396155,90.55396155,100
ARG,2012,Food,Female,Core,90.71353603,90.71353603,100
ARG,2012,Food,Male,Core,90.55396186,90.55396186,100
ARG,2012,Health,All,Core,82.61676047,81.25803084,98.62529978
ARG,2012,Housing,All,Core,92.32836931,92.32836931,100
ARG,2012,SER_Average,All,Core,90.42646503,90.06875737,99.62597233
ARG,2012,Work,All,Core,94.96972438,94.96972438,100
ARG,2013,Education,All,Core,92.3559099,91.93667747,99.52325281
ARG,2013,Food,All,Core,90.55396155,90.55396155,100
ARG,2013,Food,Female,Core,90.71353603,90.71353603,100
ARG,2013,Food,Male,Core,90.55396186,90.55396186,100
ARG,2013,Health,All,Core,93.56461143,92.00560552,98.64242214
ARG,2013,Housing,All,Core,92.79971774,92.79971774,100
ARG,2013,SER_Average,All,Core,92.99099337,92.5953457,99.63313499
ARG,2013,Work,All,Core,95.68076621,95.68076621,100
ARG,2014,Education,All,Core,93.29083353,92.82001315,99.46844488
ARG,2014,Food,All,Core,90.55396155,90.55396155,100
ARG,2014,Food,Female,Core,90.71353603,90.71353603,100
ARG,2014,Food,Male,Core,90.55396186,90.55396186,100
ARG,2014,Health,All,Core,93.86538787,92.28450156,98.61445257
ARG,2014,Housing,All,Core,93.14135026,93.14135026,100
ARG,2014,SER_Average,All,Core,93.21229417,92.80195283,99.61657949
ARG,2014,Work,All,Core,95.20993764,95.20993764,100
ARG,2015,Education,All,Core,93.76085377,93.30787073,99.49300386
ARG,2015,Food,All,Core,90.55396155,90.55396155,100
ARG,2015,Food,Female,Core,90.71353603,90.71353603,100
ARG,2015,Food,Male,Core,90.55396186,90.55396186,100
ARG,2015,Health,All,Core,93.96575461,92.39102325,98.62698391
ARG,2015,Housing,All,Core,93.30720043,93.30720043,100
ARG,2015,SER_Average,All,Core,93.3595416,92.95399872,99.62399755
ARG,2015,Work,All,Core,95.20993764,95.20993764,100
ARG,2016,Education,All,Core,93.85518427,93.35038552,99.44463089
ARG,2016,Health,All,Core,94.24322198,92.64899888,98.60230381
ARG,2016,Housing,All,Core,93.43962521,93.43962521,100
ARG,2016,Work,All,Core,95.60778604,95.60778604,100
ARG,2017,Education,All,Core,94.42597229,93.93891567,99.46926474
ARG,2017,Health,All,Core,94.34600447,92.75789662,98.61487086
ARG,2017,Housing,All,Core,93.43962521,93.43962521,100
ARG,2017,Work,All,Core,95.57337634,95.57337634,100
ARG,2007,Health,All,HiY,90.44663803,89.22417179,98.99267803
ARG,2008,Health,All,HiY,90.23774605,89.03486503,99.02213823
ARG,2009,Health,All,HiY,90.95651967,89.7009231,98.95059593
ARG,2010,Health,All,HiY,90.6141795,89.41715232,99.03941656
ARG,2011,Health,All,HiY,90.41888733,89.2511282,99.08309256
ARG,2012,Education,All,HiY,55.59843131,53.18928575,91.48530305
ARG,2012,Education,Female,HiY,58.17795998,55.64729106,91.48530305
ARG,2012,Education,Male,HiY,52.9294948,50.65991355,91.48530305
ARG,2012,Health,All,HiY,90.67761127,89.49578604,99.06671739
ARG,2012,PISA_Average,All,HiY,24.44361524,20.48494151,83.96148241
ARG,2012,PISA_Average,Female,HiY,26.10503533,21.93797211,83.96148241
ARG,2012,PISA_Average,Male,HiY,22.48945059,18.7763771,83.96148241
ARG,2013,Education,All,HiY,56.18981005,53.79124075,91.50399402
ARG,2013,Education,Female,HiY,58.54233552,56.02506106,91.50399402
ARG,2013,Education,Male,HiY,53.74129772,51.47955855,91.50399402
ARG,2013,Health,All,HiY,90.82269902,89.64457773,99.0762572
ARG,2013,PISA_Average,All,HiY,24.44361524,20.48494151,83.96148241
ARG,2013,PISA_Average,Female,HiY,26.10503533,21.93797211,83.96148241
ARG,2013,PISA_Average,Male,HiY,22.48945059,18.7763771,83.96148241
ARG,2014,Education,All,HiY,56.508878,54.05872075,91.44918608
ARG,2014,Education,Female,HiY,58.70361415,56.13476106,91.44918608
ARG,2014,Education,Male,HiY,54.2136372,51.90029355,91.44918608
ARG,2014,Health,All,HiY,91.12347547,89.92347378,99.04828763
ARG,2014,PISA_Average,All,HiY,24.44361524,20.48494151,83.96148241
ARG,2014,PISA_Average,Female,HiY,26.10503533,21.93797211,83.96148241
ARG,2014,PISA_Average,Male,HiY,22.48945059,18.7763771,83.96148241
ARG,2015,Education,All,HiY,56.89503065,54.46271075,91.47374506
ARG,2015,Education,Female,HiY,58.96462792,56.41555106,91.47374506
ARG,2015,Education,Male,HiY,54.72127415,52.42388855,91.47374506
ARG,2015,Food,All,HiY,83.84414091,81.41304348,97.10045639
ARG,2015,Health,All,HiY,91.2238422,90.02999547,99.06081898
ARG,2015,PISA_Average,All,HiY,24.44361524,20.48494151,83.96148241
ARG,2015,PISA_Average,Female,HiY,26.10503533,21.93797211,83.96148241
ARG,2015,PISA_Average,Male,HiY,22.48945059,18.7763771,83.96148241
ARG,2016,Education,All,HiY,57.66894636,55.18481075,91.42537209
ARG,2016,Education,Female,HiY,59.66194135,57.06070106,91.42537209
ARG,2016,Education,Male,HiY,55.56901715,53.22015355,91.42537209
ARG,2016,Food,All,HiY,76.41933174,74.13043478,97.00481946
ARG,2016,Health,All,HiY,91.50130958,90.2879711,99.03613887
ARG,2016,PISA_Average,All,HiY,24.44361524,20.48494151,83.96148241
ARG,2016,PISA_Average,Female,HiY,26.10503533,21.93797211,83.96148241
ARG,2016,PISA_Average,Male,HiY,22.48945059,18.7763771,83.96148241
ARG,2017,Education,All,HiY,58.10688924,55.64049575,91.45000594
ARG,2017,Education,Female,HiY,60.07878766,57.49608606,91.45000594
ARG,2017,Education,Male,HiY,56.02737492,53.69548355,91.45000594
ARG,2017,Food,All,HiY,69.32524739,67.2826087,97.05354287
ARG,2017,Health,All,HiY,91.60409206,90.39686884,99.04870593
ARG,2017,PISA_Average,All,HiY,24.44361524,20.48494151,83.96148241
ARG,2017,PISA_Average,Female,HiY,26.10503533,21.93797211,83.96148241
ARG,2017,PISA_Average,Male,HiY,22.48945059,18.7763771,83.96148241
ARM,2007,Education,All,Core,86.51326833,83.44732624,96.86404053
ARM,2007,Education,Female,Core,88.00653051,84.92886404,96.86404053
ARM,2007,Education,Male,Core,85.20836389,82.15380791,96.86404053
ARM,2007,Food,All,Core,80.43480732,76.16191904,94.68776214
ARM,2007,Food,Female,Core,81.70149781,77.36131991,94.68776214
ARM,2007,Food,Male,Core,79.48479112,75.26236996,94.68776214
ARM,2007,Health,All,Core,83.73537602,80.3461683,95.7026814
ARM,2007,Housing,All,Core,91.49087385,91.24846412,99.73128564
ARM,2007,SER_Average,All,Core,84.25050263,82.05641306,97.39715394
ARM,2007,Work,All,Core,79.07818762,79.07818762,100
ARM,2008,Education,All,Core,83.27278566,80.68389124,97.16398389
ARM,2008,Education,Female,Core,84.13871385,81.57479904,97.16398389
ARM,2008,Education,Male,Core,82.57453485,79.96152791,97.16398389
ARM,2008,Food,All,Core,80.43480732,76.16191904,94.68776214
ARM,2008,Food,Female,Core,81.70149781,77.36131991,94.68776214
ARM,2008,Food,Male,Core,79.48479112,75.26236996,94.68776214
ARM,2008,Health,All,Core,83.85030468,80.58780678,95.85264911
ARM,2008,Housing,All,Core,91.74628966,91.66050183,99.90500644
ARM,2008,SER_Average,All,Core,84.69863185,82.65661817,97.52188032
ARM,2008,Work,All,Core,84.18897195,84.18897195,100
ARM,2009,Education,All,Core,87.19881092,83.79016624,96.56172979
ARM,2009,Education,Female,Core,88.15638127,84.77171904,96.56172979
ARM,2009,Education,Male,Core,86.40798464,82.97647291,96.56172979
ARM,2009,Food,All,Core,80.43480732,76.16191904,94.68776214
ARM,2009,Food,Female,Core,81.70149781,77.36131991,94.68776214
ARM,2009,Food,Male,Core,79.48479112,75.26236996,94.68776214
ARM,2009,Health,All,Core,84.40955399,80.85887663,95.5518985
ARM,2009,Housing,All,Core,92.82639708,92.41950559,99.55464439
ARM,2009,SER_Average,All,Core,84.81143998,82.48361962,97.27120696
ARM,2009,Work,All,Core,79.18763057,79.18763057,100
ARM,2010,Education,All,Core,87.18132638,83.88462124,96.67346886
ARM,2010,Education,Female,Core,88.38362291,85.09383904,96.67346886
ARM,2010,Education,Male,Core,86.15532029,82.85213791,96.67346886
ARM,2010,Food,All,Core,74.92577741,72.26386807,96.44727164
ARM,2010,Food,Female,Core,76.32480704,73.61319398,96.44727164
ARM,2010,Food,Male,Core,73.52674719,70.91454158,96.44727164
ARM,2010,Health,All,Core,85.04999028,81.81591639,96.0487048
ARM,2010,Housing,All,Core,93.26734993,92.91915409,99.62011644
ARM,2010,SER_Average,All,Core,83.59367642,81.68549958,97.75791235
ARM,2010,Work,All,Core,77.54393811,77.54393811,100
ARM,2011,Education,All,Core,91.6246233,88.69373487,96.86880919
ARM,2011,Education,Female,Core,92.42231269,89.48107242,96.86880919
ARM,2011,Education,Male,Core,90.93444163,88.01301916,96.86880919
ARM,2011,Food,All,Core,74.92577741,72.26386807,96.44727164
ARM,2011,Food,Female,Core,76.32480704,73.61319398,96.44727164
ARM,2011,Food,Male,Core,73.52674719,70.91454158,96.44727164
ARM,2011,Health,All,Core,85.20542828,82.05665714,96.14618021
ARM,2011,Housing,All,Core,93.65202428,93.4077202,99.73405948
ARM,2011,SER_Average,All,Core,84.87300122,83.07582662,97.8392641
ARM,2011,Work,All,Core,78.95715283,78.95715283,100
ARM,2012,Education,All,Core,92.81281421,89.88192577,96.86880919
ARM,2012,Education,Female,Core,93.48940407,90.54816381,96.86880919
ARM,2012,Education,Male,Core,92.22270736,89.30128488,96.86880919
ARM,2012,Food,All,Core,74.92577741,72.26386807,96.44727164
ARM,2012,Food,Female,Core,76.32480704,73.61319398,96.44727164
ARM,2012,Food,Male,Core,73.52674719,70.91454158,96.44727164
ARM,2012,Health,All,Core,85.31973007,82.28725429,96.27974622
ARM,2012,Housing,All,Core,93.99674924,93.89449559,99.88884771
ARM,2012,SER_Average,All,Core,85.46154198,83.71603654,97.89693495
ARM,2012,Work,All,Core,80.252639,80.252639,100
ARM,2013,Education,All,Core,91.22430839,88.29341995,96.86880919
ARM,2013,Education,Female,Core,91.70517804,88.76393778,96.86880919
ARM,2013,Education,Male,Core,90.80049361,87.87907114,96.86880919
ARM,2013,Food,All,Core,74.92577741,72.26386807,96.44727164
ARM,2013,Food,Female,Core,76.32480704,73.61319398,96.44727164
ARM,2013,Food,Male,Core,73.52674719,70.91454158,96.44727164
ARM,2013,Health,All,Core,85.41084426,82.4154332,96.33287989
ARM,2013,Housing,All,Core,94.48759321,94.44143966,99.94999658
ARM,2013,SER_Average,All,Core,85.41764856,83.69077608,97.91979146
ARM,2013,Work,All,Core,81.03971952,81.03971952,100
ARM,2014,Education,All,Core,89.80567429,86.87478586,96.86880919
ARM,2014,Education,Female,Core,90.4111879,87.46994763,96.86880919
ARM,2014,Education,Male,Core,89.27408142,86.35265895,96.86880919
ARM,2014,Food,All,Core,74.92577741,72.26386807,96.44727164
ARM,2014,Food,Female,Core,76.32480704,73.61319398,96.44727164
ARM,2014,Food,Male,Core,73.52674719,70.91454158,96.44727164
ARM,2014,Health,All,Core,85.49938294,82.54363809,96.38902425
ARM,2014,Housing,All,Core,94.99091745,94.99091745,100
ARM,2014,SER_Average,All,Core,85.15386746,83.44415893,97.94102102
ARM,2014,Work,All,Core,80.5475852,80.5475852,100
ARM,2015,Education,All,Core,88.56213792,85.63124949,96.86880919
ARM,2015,Education,Female,Core,89.36769602,86.42645575,96.86880919
ARM,2015,Education,Male,Core,87.85871934,84.93729687,96.86880919
ARM,2015,Food,All,Core,74.92577741,72.26386807,96.44727164
ARM,2015,Food,Female,Core,76.32480704,73.61319398,96.44727164
ARM,2015,Food,Male,Core,73.52674719,70.91454158,96.44727164
ARM,2015,Health,All,Core,85.58699196,82.66554674,96.43772629
ARM,2015,Housing,All,Core,95.4411133,95.4411133,100
ARM,2015,SER_Average,All,Core,85.65008879,83.94724019,97.95076142
ARM,2015,Work,All,Core,83.73442337,83.73442337,100
ARM,2016,Education,All,Core,88.08271717,85.15182874,96.86880919
ARM,2016,Education,Female,Core,88.52598557,85.5847453,96.86880919
ARM,2016,Education,Male,Core,87.69018132,84.76875885,96.86880919
ARM,2016,Food,All,Core,91.46214134,89.35532234,97.6965125
ARM,2016,Food,Female,Core,76.32480704,73.61319398,96.44727164
ARM,2016,Food,Male,Core,73.52674719,70.91454158,96.44727164
ARM,2016,Health,All,Core,86.41657368,83.67299658,96.74803654
ARM,2016,Housing,All,Core,95.99458216,95.99458216,100
ARM,2016,SER_Average,All,Core,88.99850319,87.44224629,98.26267164
ARM,2016,Work,All,Core,83.03650162,83.03650162,100
ARM,2017,Education,All,Core,87.48493484,84.5540464,96.86880919
ARM,2017,Education,Female,Core,87.61640804,84.67516777,96.86880919
ARM,2017,Education,Male,Core,87.36337358,84.44195111,96.86880919
ARM,2017,Food,All,Core,91.46214134,89.35532234,97.6965125
ARM,2017,Food,Female,Core,76.32480704,73.61319398,96.44727164
ARM,2017,Food,Male,Core,73.52674719,70.91454158,96.44727164
ARM,2017,Health,All,Core,86.42006124,83.76746091,96.8676857
ARM,2017,Housing,All,Core,96.17035071,96.17035071,100
ARM,2017,SER_Average,All,Core,89.24517516,87.70711361,98.28660148
ARM,2017,Work,All,Core,84.68838769,84.68838769,100
ARM,2007,Health,All,HiY,92.64038683,90.28287281,97.43192651
ARM,2008,Health,All,HiY,92.75531549,90.52451129,97.58189422
ARM,2009,Health,All,HiY,93.3145648,90.79558114,97.28114361
ARM,2010,Health,All,HiY,93.18563212,90.69586135,97.31531203
ARM,2011,Health,All,HiY,93.34107011,90.9366021,97.41278743
ARM,2012,Health,All,HiY,93.45537191,91.16719925,97.54635344
ARM,2013,Health,All,HiY,93.54648609,91.29537816,97.59948711
ARM,2014,Health,All,HiY,93.63502477,91.42358305,97.65563147
ARM,2015,Food,All,HiY,76.27278559,70.86956522,92.91592626
ARM,2015,Health,All,HiY,93.72263379,91.5454917,97.70433351
ARM,2016,Food,All,HiY,71.25188639,66.19565217,92.9037188
ARM,2016,Health,All,HiY,93.87364321,91.69019644,97.70145314
ARM,2017,Food,All,HiY,69.47069068,64.89130435,93.40817503
ARM,2017,Health,All,HiY,93.87713077,91.78466077,97.8211023
ATG,2007,Education,All,Core,80.21464346,79.93224483,99.60369463
ATG,2007,Health,All,Core,79.45302207,78.28119185,98.8336237
ATG,2007,Housing,All,Core,67.17166786,67.17166786,100
ATG,2008,Education,All,Core,78.89308532,78.61068669,99.60369463
ATG,2008,Health,All,Core,79.72579553,78.54388606,98.8243151
ATG,2008,Housing,All,Core,67.16687254,67.16687254,100
ATG,2009,Education,All,Core,88.31146457,88.04639361,99.71503036
ATG,2009,Housing,All,Core,68.81416391,68.81416391,100
ATG,2010,Education,All,Core,87.89361271,87.62854175,99.71503036
ATG,2010,Housing,All,Core,69.76981262,69.76981262,100
ATG,2011,Education,All,Core,88.73401181,88.46894085,99.71503036
ATG,2011,Housing,All,Core,69.98094777,69.98094777,100
ATG,2012,Education,All,Core,86.35129685,86.08622589,99.71503036
ATG,2012,Education,Female,Core,85.84034458,85.5727295,99.71503036
ATG,2012,Education,Male,Core,86.85500664,86.59249504,99.71503036
ATG,2012,Housing,All,Core,69.54013473,69.54013473,100
ATG,2013,Education,All,Core,86.35129685,86.08622589,99.71503036
ATG,2013,Education,Female,Core,85.84034458,85.5727295,99.71503036
ATG,2013,Education,Male,Core,86.85500664,86.59249504,99.71503036
ATG,2013,Housing,All,Core,69.57390198,69.57390198,100
ATG,2014,Education,All,Core,78.42909062,78.07705526,99.58125083
ATG,2014,Education,Female,Core,79.5447626,79.18638422,99.58125083
ATG,2014,Education,Male,Core,77.33824188,76.99243304,99.58125083
ATG,2014,Housing,All,Core,69.25798909,69.25798909,100
ATG,2015,Education,All,Core,83.10694948,82.77651011,99.61870071
ATG,2015,Education,Female,Core,83.7149055,83.37818271,99.61870071
ATG,2015,Education,Male,Core,82.51135374,82.18707064,99.61870071
ATG,2015,Housing,All,Core,68.92910822,68.92910822,100
ATG,2016,Education,All,Core,83.10694948,82.77651011,99.61870071
ATG,2016,Education,Female,Core,83.7149055,83.37818271,99.61870071
ATG,2016,Education,Male,Core,82.51135374,82.18707064,99.61870071
ATG,2016,Housing,All,Core,68.39147321,68.39147321,100
ATG,2017,Education,All,Core,83.65543859,83.39540502,99.70537908
ATG,2017,Education,Female,Core,84.06052516,83.80374035,99.70537908
ATG,2017,Education,Male,Core,83.27663035,83.01341967,99.70537908
ATG,2017,Housing,All,Core,68.12204057,68.12204057,100
ATG,2007,Health,All,HiY,90.24473187,89.24975681,99.31386872
ATG,2008,Health,All,HiY,90.2176125,89.21285445,99.30250719
ATG,2009,Health,All,HiY,91.02803755,89.95268862,99.2139229
ATG,2010,Health,All,HiY,91.59427783,90.46949494,99.14961461
ATG,2011,Health,All,HiY,91.60205374,90.4277616,99.08578981
ATG,2012,Health,All,HiY,91.7085034,90.54192836,99.10076231
ATG,2013,Health,All,HiY,91.93849409,90.76002632,99.08735732
ATG,2014,Health,All,HiY,91.99641591,90.8290094,99.10635728
ATG,2015,Health,All,HiY,92.03669387,90.88085245,99.12548537
ATG,2016,Health,All,HiY,92.02280168,90.88654934,99.15539535
ATG,2017,Health,All,HiY,92.08641495,90.95870107,99.16978067
AUS,2007,Food,All,Core,100,100,100
AUS,2007,Health,All,Core,86.60641998,85.61670365,99.33508479
AUS,2007,Housing,All,Core,95.86755133,95.86755133,100
AUS,2007,Work,All,Core,98.15665872,98.15665872,100
AUS,2008,Food,All,Core,100,100,100
AUS,2008,Health,All,Core,86.78916376,85.80280285,99.34084938
AUS,2008,Housing,All,Core,95.95747109,95.95747109,100
AUS,2008,Work,All,Core,98.62871078,98.62871078,100
AUS,2009,Food,All,Core,100,100,100
AUS,2009,Health,All,Core,84.90422697,83.94922181,99.35371718
